\fixlen = T
\RowsRetrieved = 44
\ hjd (d)
\ mjd (d)
\ mag (mag)
\ magerr (mag)
\ ra (deg)
\ dec (deg)
\ limitmag (mag)
\ magzp (mag)
\ magzprms (mag)
\ exptime (s)
\
|oid            |expid    |hjd               |mjd               |mag       |magerr      |catflags|filtercode|ra                |dec               |chi       |sharp        |filefracday   |field|ccdid|qid |limitmag  |magzp     |magzprms    |clrcoeff   |clrcounc      |exptime|airmass   |programid|
|long           |int      |double            |double            |float     |float       |int     |char      |double            |double            |float     |float        |long          |int  |int  |int |float     |float     |float       |float      |float         |float  |float     |int      |
|               |         |d                 |d                 |mag       |mag         |        |          |deg               |deg               |          |             |              |     |     |    |mag       |mag       |mag         |           |              |s      |          |         |
|null           |null     |nan               |nan               |nan       |nan         |null    |null      |nan               |nan               |nan       |nan          |null          |null |null |null|nan       |nan       |nan         |nan        |nan           |nan    |nan       |null     |
 615305200011609  80712313 2458561.6257903473 58561.123136600000 13.1539335 0.0115023851        0 zi         116.26119300000000 25.577186600000000 1.42900002  0.0199999996 20190319123137   615     5    2 19.4400005 25.6039333 0.0359397605 0.202590287 2.31663471E-05    30.0 1.01999998         2 
 615305200011609 138648905 2459140.9893933520 59140.489050900000 13.3169622 0.0113975517        0 zi         116.26117800000000 25.577133300000000 0.62900001  0.0160000008 20201018489039   615     5    2 20.6800003 25.6699619 0.0211421493 0.197691709 7.76531851E-06    30.0 1.10099995         2 
 615305200011609 142834879 2459182.8528948020 59182.348796300000 13.3391581 0.0113838939        0 zi         116.26116030000000 25.577132800000000 0.41400000  0.0219999999 20201129348796   615     5    2 20.5499992 25.7271576 0.0228634607 0.192016557 9.38928588E-06    30.0 1.18299997         2 
 615305200011609 143446454 2459188.9690635660 59188.464548600000 13.3454933 0.0113800233        0 zi         116.26116240000000 25.577146800000000 1.09500003  0.1220000014 20201205464549   615     5    2 20.2600002 25.7484932 0.0276969485 0.194848776 1.35603232E-05    30.0 1.02199996         2 
 615305200011609 144546829 2459199.9734339924 59199.468298600000 13.2581434 0.0114344833        0 zi         116.26115890000000 25.577147600000000 0.42699999  0.0089999996 20201216468275   615     5    2 20.0599995 25.7141438 0.0290082749 0.197562024 1.50822498E-05    30.0 1.07400000         2 
 615305200011609 144845802 2459202.9632933657 59202.458020800000 13.2868309 0.0114163402        0 zi         116.26116850000000 25.577139900000000 0.15899999  0.0020000001 20201219458021   615     5    2 20.4899998 25.7238312 0.0210944731 0.192285955 7.97053508E-06    30.0 1.06900001         2 
 615305200011609 145134207 2459205.8474632157 59205.342071800000 13.2531881 0.0114376424        0 zi         116.26117190000000 25.577119200000000 0.43300000 -0.0099999998 20201222342072   615     5    2 21.1499996 25.6881886 0.0228831917 0.187708020 9.59440695E-06    30.0 1.03900003         2 
 615305200011609 146246624 2459216.9719712236 59216.466250000000 13.1942253 0.0114757707        0 zi         116.26117630000000 25.577145100000000 0.29699999 -0.0070000002 20210102466250   615     5    2 20.0000000 25.7192249 0.0258926935 0.191567630 1.21663252E-05    30.0 1.21500003         2 
 615305200011609 146538307 2459219.8888516817 59219.383078700000 13.2175503 0.0114605688        0 zi         116.26117510000000 25.577137400000000 0.64200002  0.0030000000 20210105383067   615     5    2 20.6100006 25.7245502 0.0209851991 0.190272763 7.91237562E-06    30.0 1.02499998         2 
 615305200011609 146842626 2459222.9320727560 59222.426261600000 13.3647947 0.0113683119        0 zi         116.26118010000000 25.577139800000000 0.58499998 -0.0099999998 20210108426262   615     5    2 20.4599991 25.7177944 0.0219767150 0.193528488 8.51009463E-06    30.0 1.12800002         2 
 615305200011609 147131869 2459225.8245244934 59225.318692100000 13.2665815 0.0114291199        0 zi         116.26118640000000 25.577140100000000 0.50999999 -0.0230000000 20210111318669   615     5    2 20.7199993 25.7065811 0.0206198897 0.191294670 7.71063969E-06    30.0 1.01100004         2 
 615305200011609 147429871 2459228.8045540750 59228.298715300000 13.3633356 0.0113691930        0 zi         116.26117630000000 25.577136100000000 0.79500002 -0.0250000004 20210114298715   615     5    2 20.9899998 25.7053356 0.0199733004 0.195609108 7.14032240E-06    30.0 1.01800001         2 
 615305200011609 147728082 2459231.7866512230 59231.280821800000 13.3978662 0.0113485288        0 zi         116.26118590000000 25.577162300000000 0.83600003 -0.0070000002 20210117280718   615     5    2 19.9799995 25.7048664 0.0286312979 0.200231090 1.47448500E-05    30.0 1.02699995         2 
 615305200011609 149431206 2459248.8175406310 59248.312060200000 13.2120581 0.0114641348        0 zi         116.26117250000000 25.577129800000000 0.53899997 -0.0109999999 20210203312049   615     5    2 21.0000000 25.7100582 0.0208468270 0.187823132 7.74766613E-06    30.0 1.03499997         2 
 615305200011609 149723613 2459251.7415058417 59251.236134300000 13.2628746 0.0114314733        0 zi         116.26116950000000 25.577130400000000 0.49599999  0.0060000001 20210206236134   615     5    2 21.1100006 25.7218742 0.0190922190 0.189569712 6.75508818E-06    30.0 1.01800001         2 
 615305200011609 150032369 2459254.8289337160 59254.323692100000 13.1606665 0.0114979083        0 zi         116.26116800000000 25.577136500000000 0.37900001 -0.0120000001 20210209323681   615     5    2 20.6499996 25.7106667 0.0200200174 0.193827778 7.29077601E-06    30.0 1.08599997         2 
 615305200011609 150825693 2459262.7617732290 59262.256932900000 13.4199858 0.0113354996        0 zi         116.26117310000000 25.577137200000000 0.53600001 -0.0250000004 20210217256933   615     5    2 20.6800003 25.6469860 0.0201291628 0.186392874 7.14370344E-06    30.0 1.01699996         2 
 615305200011609 151132026 2459265.8249269420 59265.320266200000 13.1608858 0.0114977621        0 zi         116.26117350000000 25.577162100000000 0.82800001 -0.0199999996 20210220320266   615     5    2 20.1900005 25.7258854 0.0243811756 0.195546389 1.00298403E-05    30.0 1.16600001         2 
 615305200011609 151732101 2459271.8252908720 59271.321018500000 13.1771393 0.0114870034        0 zi         116.26117880000000 25.577140300000000 0.48500001 -0.0189999994 20210226321019   615     5    2 19.5599995 25.7191391 0.0297470074 0.190209672 1.55767957E-05    30.0 1.23800004         2 
 615305200011609 152027662 2459274.7806848030 59274.276620400000 13.2590494 0.0114339059        0 zi         116.26117020000000 25.577159600000000 0.30700001  0.0000000000 20210301276620   615     5    2 19.3099995 25.7230492 0.0362659544 0.188293830 2.28497265E-05    30.0 1.10599995         2 
 615305200011609 153718436 2459291.6870575408 59291.184363400000 13.1819820 0.0114838118        0 zi         116.26118040000000 25.577126900000000 0.57300001  0.0070000002 20210318184363   615     5    2 21.1399994 25.7139816 0.0235301815 0.191425696 1.03535131E-05    30.0 1.02300000         2 
 615305200011609 154917978 2459303.6813639863 59303.179780100000 13.2077360 0.0114669465        0 zi         116.26117740000000 25.577135800000000 0.18700001 -0.0070000002 20210330179780   615     5    2 20.6700001 25.7197361 0.0201344527 0.192241088 7.41419262E-06    30.0 1.06400001         2 
 615305200011609 155317704 2459307.6782468045 59307.177048600000 13.2165337 0.0114612272        0 zi         116.26117850000000 25.577130200000000 0.52899998 -0.0030000000 20210403177049   615     5    2 20.7999992 25.7135334 0.0203683674 0.194387630 7.47621425E-06    30.0 1.08200002         2 
 615305200011609 155816606 2459312.6667748652 59312.166064800000 13.1956167 0.0114748608        0 zi         116.26118380000000 25.577141600000000 0.64200002 -0.0500000007 20210408166065   615     5    2 20.6900005 25.6966171 0.0208928622 0.194623977 7.95486449E-06    30.0 1.08800006         2 
 615305200011609 156117984 2459315.6802624497 59315.179849500000 13.2643862 0.0114305140        0 zi         116.26118080000000 25.577122800000000 0.58700001 -0.0040000002 20210411179850   615     5    2 21.1399994 25.6893864 0.0303515345 0.189651176 1.68103452E-05    30.0 1.15199995         2 
 615305200011609 170948930 2459463.9857648100 59463.489305600000 13.1712093 0.0114909206        0 zi         116.26119840000000 25.577133000000000 0.59700000 -0.0030000000 20210906489306   615     5    2 20.4200001 25.5952091 0.0248156413 0.197477072 1.10313977E-05    30.0 1.94200003         2 
 615305200011609 171248781 2459466.9845058145 59466.487812500000 13.1557474 0.0115011791        0 zi         116.26118010000000 25.577139300000000 0.60200000  0.0189999994 20210909487801   615     5    2 20.7099991 25.5597477 0.0201197136 0.192247987 7.11944904E-06    30.0 1.83800006         2 
 615305200011609 171846998 2459472.9671751710 59472.469988400000 13.1771946 0.0114869671        0 zi         116.26116030000000 25.577151100000000 0.97299999 -0.1040000021 20210915469988   615     5    2 20.3400002 25.6451950 0.0295787510 0.198842257 1.60595664E-05    30.0 1.86000001         2 
 615305200011609 172345690 2459477.9545315756 59477.456909700000 13.2520914 0.0114383418        0 zi         116.26114360000000 25.577158900000000 0.49599999 -0.0120000001 20210920456910   615     5    2 20.1200008 25.6700916 0.0266868994 0.191221327 1.23926020E-05    30.0 1.85099995         2 
 615305200011609 172649502 2459480.9929193050 59480.495023100000 13.1639347 0.0114957392        0 zi         116.26118340000000 25.577135000000000 1.25199997 -0.0280000009 20210923495023   615     5    2 20.4200001 25.6259346 0.0217581876 0.198327422 8.55013241E-06    30.0 1.37899995         2 
 615305200011609 173044804 2459484.9463061770 59484.448044000000 13.2321043 0.0114511615        0 zi         116.26118510000000 25.577132300000000 0.53899997  0.0120000001 20210927448044   615     5    2 20.1100006 25.5671043 0.0252524093 0.194272473 1.15655439E-05    30.0 1.71300006         2 
 615305200011609 174341126 2459497.9107771890 59497.411261600000 13.3348751 0.0113865174        0 zi         116.26116540000000 25.577129400000000 0.83600003 -0.0120000001 20211010411250   615     5    2 19.9699993 25.6688747 0.0326149277 0.189313859 1.92002772E-05    30.0 1.72899997         2 
 615305200011609 176447810 2459518.9796948647 59518.478101900000 13.2456188 0.0114424806        0 zi         116.26118490000000 25.577128900000000 0.57400000 -0.0189999994 20211031478102   615     5    2 20.8199997 25.7256184 0.0199618731 0.193356827 7.35208187E-06    30.0 1.04900002         2 
 615305200011609 176749934 2459522.0012222175 59521.499340300000 13.3833418 0.0113571724        0 zi         116.26119420000000 25.577140000000000 0.18900000 -0.0170000009 20211103499329   615     5    2 20.6599998 25.7143421 0.0210176092 0.192493379 8.10528763E-06    30.0 1.01499999         2 
 615305200011609 177048371 2459524.9858780014 59524.483715300000 13.3260937 0.0113919144        0 zi         116.26118170000000 25.577131000000000 0.81099999 -0.0060000001 20211106483715   615     5    2 21.1200008 25.7390938 0.0264346283 0.186589658 1.29153286E-05    30.0 1.02100003         2 
 615305200011609 177350487 2459528.0073141037 59527.504872700000 13.3853436 0.0113559766        0 zi         116.26118560000000 25.577129400000000 0.75500000 -0.0060000001 20211109504861   615     5    2 20.9500008 25.7183437 0.0210914686 0.196713924 8.28952398E-06    30.0 1.00800002         2 
 615305200011609 177750280 2459532.0056011565 59531.502800900000 13.3786469 0.0113599813        0 zi         116.26118800000000 25.577137000000000 0.83399999  0.0049999999 20211113502627   615     5    2 21.0900002 25.7536469 0.0201846808 0.190106824 7.57251792E-06    30.0 1.00899994         2 
 615305200011609 187422687 2459628.7316748480 59628.226875000000 13.1789999 0.0114857759        0 zi         116.26117580000000 25.577140300000000 0.85100001  0.0109999999 20220218226863   615     5    2 20.4699993 25.7360001 0.0219059661 0.190212041 8.93601828E-06    30.0 1.00800002         2 
 615305200011609 188324012 2459637.7443545223 59637.240127300000 13.2556763 0.0114360545        0 zi         116.26117420000000 25.577147600000000 0.70400000 -0.0260000005 20220227240093   615     5    2 20.6000004 25.7316761 0.0197846368 0.188999549 7.22225059E-06    30.0 1.02600002         2 
 615305200011609 188628093 2459640.7849479780 59640.280937500000 13.3040123 0.0114055928        0 zi         116.26118760000000 25.577138200000000 0.73400003 -0.0450000018 20220302280926   615     5    2 21.1599998 25.7310123 0.0220966041 0.189762235 8.95808626E-06    30.0 1.12399995         2 
 615305200011609 192117832 2459675.6792519023 59675.178321800000 13.1727800 0.0114898812        0 zi         116.26119860000000 25.577144500000000 1.52900004 -0.0170000009 20220406178287   615     5    2 20.7900009 25.6397800 0.0230943933 0.193901271 1.01169944E-05    30.0 1.10399997         2 
 615305200011609 192625707 2459680.7575021680 59680.257071800000 13.2289667 0.0114531843        0 zi         116.26115580000000 25.577163600000000 0.47099999  0.0010000000 20220411257049   615     5    2 18.5599995 25.6579666 0.0413887389 0.192745671 3.31904375E-05    30.0 1.64999998         2 
